ticker,drug_name,indication,v_actual_date,disease_genetic_basis,feat_genetic_basis_encoded,feat_heritability_proxy_score,feat_heritability_level,feat_disease_molecular_heterogeneity_score,feat_rare_disease_flag,feat_oncology_flag,mesh_level1,issue,root_cause,imputation_in_training,conflict
IMMP,,unresectable or untreated metastatic melanoma,2021-03-25,,,0.4,1.0,0.6,0,1,Neoplasms,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
SNY,rFVIIIFc,Hemophilia A,2019-09-23,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
AMGN,Evolocumab,Severe Familial Hypercholesterolemia,2018-05-11,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
NRXP,ZYESAMI,Covid-19 treatment,2021-10-12,,,0.4,1.0,0.35,0,0,Infectious Diseases,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
ENLV,,cancer,2020-10-05,,,0.4,1.0,0.6,0,1,Neoplasms,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
SNY,"High-Dose Quadrivalent Influenza Vaccine (QIV-HD) 30 μg (split-virion, inactivated)",Influenza,2019-10-16,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
NVS,VAY736,Primary Sjögren's Syndrome,2018-02-07,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
VNDA,BYSANTI (milsaperidone),schizophrenia and bipolar I disorder,2019-08-01,,,0.4,1.0,0.5,0,0,Nervous System Diseases,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
BIIB,BIIB074,Lumbosacral Radiculopathy,2018-08-06,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
LLY,Galcanezumab 300 mg,Chronic Cluster Headache,2018-03-27,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
SNY,Quadrivalent Influenza Vaccine,Influenza,2019-03-17,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
KPTI,selinexor,multiple myeloma,2019-07-03,,,0.4,1.0,0.6,0,1,Neoplasms,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
NVAX,,COVID-19,2020-01-21,,,0.4,1.0,0.35,0,0,Infectious Diseases,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
PHVS,deucrictibant,hereditary angioedema (HAE),2022-12-08,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
RCUS,RCS-006,complement-mediated disease,2020-04-16,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
MBOT,MB-106,B-cell malignancies,2019-12-24,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
SLNO,DCCR,Prader-Willi Syndrome,2022-12-19,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
CRDF,onvansertib,RAS-mutated mCRC,2022-06-23,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
TNXP,TNX-102 SL,PTSD,2020-02-27,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
ZVRA,arimoclomol,Niemann-Pick disease Type C,2021-02-08,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
RIGL,Zokinvy (lonafarnib),Progeria and Progeroid Laminopathies,2020-12-16,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
AMRX,Galafold,Fabry disease,2019-12-12,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
APLS,mitapivat,Pyruvate kinase deficiency,2021-09-10,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
EOLS,Jeuveau,frown lines,2019-02-07,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
AMRX,Galafold (migalastat),Fabry disease,2019-07-10,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
CORT,miricorilant,Cushing's syndrome,2019-11-20,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
SLNO,DCCR,Prader-Willi Syndrome,2021-02-04,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
GERN,imetelstat,lower risk MDS,2022-03-30,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
ORMP,ondansetron oral soluble film,nausea and vomiting,2021-01-22,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
ARDX,tenapanor,hyperphosphatemia,2021-11-30,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
EYPT,YUTIQ and DEXYCU,ocular diseases,2018-07-19,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
MBOT,Self-Cleaning Shunt (SCS),hydrocephalus,2019-01-08,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
BEAM,BEAM-101,sickle cell disease,2021-06-30,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
VSTM,duvelisib,CLL,2018-06-18,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
ACAD,Zemaira,hematological disorder,2019-09-09,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
CDNA,AlloSeq cfDNA,transplant diagnostics,2020-01-13,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
BEAM,BEAM-101,sickle cell disease,2021-06-28,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
SRPT,EXONDYS 51,DMD,2019-12-13,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
LPCN,TLANDO,testosterone replacement therapy in adult males with hypogonadism,2020-01-16,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
RLMD,NDV-01,,2019-10-21,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
EDIT,,,2021-08-05,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
OMER,,,2018-03-22,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
OCUL,,,2021-10-22,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
VTYX,,,2022-08-16,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
MESO,Meso Scale Discovery platform,,2019-09-10,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
BCRX,ORLADEYO,,2022-01-10,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
RZLT,,,2020-07-17,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
RCKT,,,2020-12-09,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
DBVT,,,2021-12-21,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
SPRB,,,2021-12-17,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
ELVN,,,2022-09-07,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
URGN,,,2021-08-27,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
BCRX,,,2022-04-08,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
ALT,,,2018-09-19,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
