ticker,event_date,event_type,move_pct,price_at_event,catalyst_type,catalyst_summary,drug_name,nct_id,indication,is_pivotal,pivotal_evidence,primary_endpoint_met,primary_endpoint_result,ct_official_title,ct_phase,ct_enrollment,ct_conditions,ct_status,ct_sponsor,ct_allocation,ct_primary_completion,market_cap_m,current_price,cash_position_m,short_percent,institutional_ownership,analyst_target,analyst_rating,atr_pct,stock_movement_atr_normalized,avg_daily_move,move_class_abs,move_class_norm,move_class_combo,event_trading_date,move_2d_pct,price_before,price_after,stock_relative_move,data_complete,v_is_verified,v_actual_date,v_pr_link,v_pr_date,v_pr_title,v_pr_key_info,v_is_material,v_confidence,v_summary,v_error,v_action
SPRO,2025-01-27,Loser,-0.92,,Clinical Data,,TBP-PI-HBr,NCT06059846,Urinary Tract Infection,,,,,"A Phase 3, Randomized, Double-blind, Double-dummy, Multicenter, Multinational Study to Assess the Efficacy and Safety of Orally Administered Tebipenem Pivoxil Hydrobromide (TBP-PI-HBr) Compared to Intravenously Administered Imipenem-cilastatin in Patients With Complicated Urinary Tract Infection (cUTI) or Acute Pyelonephritis (AP)",Phase 3,1690.0,Urinary Tract Infection; Acute Pyelonephritis,COMPLETED,Spero Therapeutics,RANDOMIZED,2025-01-27,122.3,2.17,48.6,1.55,33.6,4.0,none,8.31,0.11,3.33,VeryLow,Noise,Low,2025-01-27,0.58,0.87,0.86,Low,True,False,2025-10-21,https://www.globenewswire.com/news-release/2025/10/21/3169930/0/en/PIVOT-PO-Phase-3-Data-Show-Tebipenem-HBr-s-Potential-as-the-First-Oral-Carbapenem-Antibiotic-for-Patients-with-Complicated-Urinary-Tract-Infections-cUTIs.html,"December 19, 2025 08:00 ET | Source: Spero Therapeutics, Inc.",PIVOT-PO Phase 3 Data Show Tebipenem HBr’s Potential as the First Oral Carbapenem Antibiotic for Patients with Complicated Urinary Tract Infections (cUTIs),"Data presented at IDWeek 2025 after study stopped early for efficacy Primary endpoint met, demonstrating non-inferiority of oral tebipenem HBr compared to intravenous treatment 1 Data will be shared with regulatory authorities to support regulatory filings CAMBRIDGE, Mass., Oct. 21, 2025 (GLOBE NEWSWIRE) -- Spero Therapeutics, Inc. (Nasdaq: SPRO) and GSK plc (LSE/NYSE: GSK) today announced efficacy and safety results of the positive pivotal phase 3 PIVOT-PO trial evaluating tebipenem HBr, an investigational oral treatment for complicated urinary tract infections (cUTIs), including pyelonephrit",True,high,No clinical news was found for SPRO on or near 2025-01-27; the key Phase 3 PIVOT-PO tebipenem HBr data for NCT06059846 were later announced in a material press release on 2025-10-21.,,FIX_DATE
NRC,2022-03-07,Loser,-2.15,,Clinical Data,,Guselkumab,NCT03818035,Psoriasis,,,,,"A Phase 3b, Randomized, Double-blind, Parallel Group, Multicenter Study to Evaluate Further Therapeutic Strategies With Guselkumab in Patients With Moderate-to-Severe Plaque-Type Psoriasis",Phase 3,880.0,Psoriasis,COMPLETED,Janssen-Cilag International NV,RANDOMIZED,2022-03-07,303.8,13.41,4.1,16.98,48.4,,none,3.68,0.58,2.18,VeryLow,Noise,Low,2022-03-07,1.51,33.33,32.61,Low,True,False,,,,,,False,medium,"No evidence was found of any NRC-linked, guselkumab-related clinical trial news or material data release for NCT03818035 on or within one day of 2022-03-07, and available information on this Phase 3b GUIDE/SPECTREM guselkumab program is scientific/trial registry–based rather than a dated company press release around that time.",,FLAG_FALSE_POSITIVE
RHHBY,2023-02-02,Loser,-1.72,,Clinical Data,,Atezolizumab,NCT04194203,"Carcinoma, Non-Small-Cell Lung",,,,,"A Phase III, Randomized, Double-Blind Study of Bevacizumab, Carboplatin, and Paclitaxel or Pemetrexed With or Without Atezolizumab in Chemotherapy-Naïve Patients With Stage IV Non-Squamous Non-Small Cell Lung Cancer (IMpower151)",Phase 3,305.0,"Carcinoma, Non-Small-Cell Lung",COMPLETED,Hoffmann-La Roche,RANDOMIZED,2023-02-02,383554.9,59.55,15486.0,,0.8,57.43333,hold,1.53,1.12,0.95,VeryLow,Noise,Low,2023-02-02,-0.55,34.3,33.71,Low,True,True,2023-02-02,,,,,True,high,"IMpower151 Phase 3 trial clinical cutoff date was February 2, 2023, with 239 PFS events recorded; trial evaluated atezolizumab plus bevacizumab with chemotherapy in metastatic nonsquamous NSCLC.",,OK
NVS,2023-10-30,Gainer,1.61,,Clinical Data,,Brolucizumab 6 mg,NCT04278417,Proliferative Diabetic Retinopathy,,,,,"A 96-week, Two-arm, Randomized, Single-masked, Multi-center, Phase III Study Assessing the Efficacy and Safety of Brolucizumab 6 mg Compared to Panretinal Photocoagulation Laser in Patients With Proliferative Diabetic Retinopathy",Phase 3,689.0,Proliferative Diabetic Retinopathy,COMPLETED,Novartis Pharmaceuticals,RANDOMIZED,2023-10-30,325954.3,168.62,11533.0,0.39,7.1,145.78,hold,1.48,1.09,0.94,VeryLow,Noise,Low,2023-10-30,1.42,85.72,87.1,Low,True,False,,,,,,False,medium,"No clinical or material Novartis press release or data readout related to NCT04278417 (brolucizumab 6 mg, Phase 3 PDR trial) was found on or within one day of 2023-10-30; no company clinical news for this study appears around that date.",,FLAG_FALSE_POSITIVE
RHHBY,2022-09-06,Gainer,2.32,,Clinical Data,,Tiragolumab,NCT04256421,Small Cell Lung Cancer,,,,,"A Phase III, Randomized, Double-Blind, Placebo-Controlled Study of Atezolizumab Plus Carboplatin and Etoposide With or Without Tiragolumab (Anti-Tigit Antibody) in Patients With Untreated Extensive-Stage Small Cell Lung Cancer",Phase 3,490.0,Small Cell Lung Cancer,COMPLETED,Hoffmann-La Roche,RANDOMIZED,2022-09-06,383554.9,59.55,15486.0,,0.8,57.43333,hold,1.59,1.46,0.98,VeryLow,Noise,Low,2022-09-06,4.05,35.81,36.64,Low,True,False,,,,,,False,medium,No Roche/Genentech clinical data press release or other material clinical news related to tiragolumab trial NCT04256421 was found on or within one day of 2022-09-06 for RHHBY.,,FLAG_FALSE_POSITIVE
PFE,2020-08-31,Loser,-0.32,,Clinical Data,,Palbociclib,NCT02297438,Breast Neoplasms,,,,,"A MULTICENTER, RANDOMIZED, DOUBLE-BLIND PHASE 3 STUDY OF PALBOCICLIB (ORAL CDK 4/6 INHIBITOR) PLUS LETROZOLE VERSUS PLACEBO PLUS LETROZOLE FOR THE TREATMENT OF PREVIOUSLY UNTREATED ASIAN POSTMENOPAUSAL WOMEN WITH ER (+), HER2 (-) ADVANCED BREAST CANCER",Phase 3,340.0,Breast Neoplasms,COMPLETED,Pfizer,RANDOMIZED,2020-08-31,157209.8,27.65,14986.0,2.58,67.7,28.42577,hold,1.52,0.21,0.55,VeryLow,Noise,Low,2020-08-31,-2.72,27.44,27.35,Low,True,False,,,,,,False,medium,No clinical trial news or press release from Pfizer related to palbociclib trial NCT02297438 was found on or within one day of 2020-08-31.,,FLAG_FALSE_POSITIVE
NVS,2023-12-27,Gainer,1.18,,Clinical Data,,LOU064 25 mg (b.i.d),NCT05030311,Chronic Spontaneous Urticaria,,,,,"A Multicenter, Randomized, Double-blind, Placebo-controlled Phase 3 Study of Remibrutinib (LOU064) to Investigate the Efficacy, Safety and Tolerability for 52 Weeks in Adult Chronic Spontaneous Urticaria (CSU) Patients Inadequately Controlled by H1-antihistamines",Phase 3,470.0,Chronic Spontaneous Urticaria,COMPLETED,Novartis Pharmaceuticals,RANDOMIZED,2023-12-27,325954.3,168.62,11533.0,0.39,7.1,145.78,hold,1.37,0.86,0.84,VeryLow,Noise,Low,2023-12-27,1.44,91.55,92.63,Low,True,False,,,,,,False,high,No clinical news or official Novartis press release specific to NCT05030311 or remibrutinib 25 mg BID was found on or within one day of 2023-12-27 for NVS.,,FLAG_FALSE_POSITIVE
ALNY,2021-05-18,Loser,-0.54,,Clinical Data,,Lumasiran,NCT04152200,Primary Hyperoxaluria Type 1,,,,,"ILLUMINATE-C: A Single Arm Study to Evaluate Efficacy, Safety, Pharmacokinetics, and Pharmacodynamics of Lumasiran in Patients With Advanced Primary Hyperoxaluria Type 1 (PH1)",Phase 3,21.0,Primary Hyperoxaluria Type 1; Primary Hyperoxaluria,COMPLETED,Alnylam Pharmaceuticals,,2021-05-18,44152.9,332.92,2908.5,5.19,101.8,457.0,buy,4.24,0.13,1.59,VeryLow,Noise,Low,2021-05-18,-0.71,135.89,135.15,Low,True,False,2021-11-05,https://investors.alnylam.com/press-release?id=26206,"Nov 05, 2021",Alnylam Presents Positive Results from ILLUMINATE-C Phase 3 Study of Lumasiran in Patients with Advanced Prima,"Alnylam Pharmaceuticals Press Release | Nov 05, 2021",True,high,"No clinical news found for ALNY on 2021-05-18. ILLUMINATE-C Phase 3 positive results were announced on 2021-11-05, not May 18, 2021.",,FIX_DATE
ABBV,2025-04-08,Loser,-5.83,,Clinical Data,,Adalimumab,NCT02632175,Ulcerative Colitis,,,,,"A Multi-Center, Open-Label Study of the Human Anti-TNF Monoclonal Antibody Adalimumab to Evaluate Long-Term Safety and Tolerability of Repeated Administration of Adalimumab in Pediatric Subjects With Ulcerative Colitis Who Completed the Study M11-290",Phase 3,59.0,Ulcerative Colitis,COMPLETED,AbbVie,,2025-04-08,410356.6,232.08,5257.0,1.29,76.4,248.68967,buy,3.23,1.8,1.32,VeryLow,Low,Low,2025-04-08,-3.6,180.5,169.97,Low,True,,,,,,,,,,,
RYTM,2023-09-18,Loser,-1.68,,Clinical Data,,Setmelanotide,NCT04966741,Bardet-Biedl Syndrome,,,,,"A Phase 3 Multi-Center, 1-Year, Open-Label Study of Setmelanotide in Pediatric Patients Aged 2 to <6 Years of Age With Rare Genetic Causes of Obesity",Phase 3,12.0,Bardet-Biedl Syndrome; POMC Deficiency Obesity; PCSK1 Deficiency Obesity; LEPR Deficiency Obesity,COMPLETED,"Rhythm Pharmaceuticals, Inc.",RANDOMIZED,2023-09-18,6188.4,92.73,388.9,11.56,111.0,140.66667,strong_buy,4.99,0.34,2.11,VeryLow,Noise,Low,2023-09-18,-4.41,24.96,24.54,Low,True,True,2023-09-18,,,,,True,high,"Last patient completed the Phase 3 NCT04966741 setmelanotide trial in pediatric patients aged 2-5 years with rare MC4R pathway obesity on September 18, 2023, demonstrating significant BMI reductions and safety profile.",,OK
AZN,2024-05-24,Gainer,0.46,,Clinical Data,,Experimental: Tezepelumab,NCT03927157,Asthma,,,,,"A Regional, Multicentre, Randomized, Double-Blind, Placebo Controlled, Parallel Group, Phase 3 Study to Evaluate the Efficacy and Safety of Tezepelumab in Adults With Severe Uncontrolled Asthma",Phase 3,405.0,Asthma,COMPLETED,AstraZeneca,RANDOMIZED,2024-05-24,323156.6,208.45,5719.0,0.16,26.6,164.65556,buy,1.05,0.44,0.86,VeryLow,Noise,Low,2024-05-24,-2.0,150.59,151.28,Low,True,False,,,,,,False,high,"No AstraZeneca clinical data press release or other material tezepelumab Phase 3 readout was found for around 2024-05-24; that date is only the protocol/primary completion date for NCT03927157, not a disclosed catalyst event.",,FLAG_FALSE_POSITIVE
NVS,2024-08-07,Gainer,1.0,,Clinical Data,,Inclisiran,NCT04873934,Acute Coronary Syndrome,,,,,"A Randomized, Controlled, Multicenter, Open-label Trial Comparing a Hospital Post-discharge Care Pathway Involving Aggressive LDL-C Management That Includes Inclisiran With Usual Care Versus Usual Care Alone in Patients With a Recent Acute Coronary Syndrome (VICTORION-INCEPTION)",Phase 3,400.0,Acute Coronary Syndrome,COMPLETED,Novartis Pharmaceuticals,RANDOMIZED,2024-08-07,325954.3,168.62,11533.0,0.39,7.1,145.78,hold,1.65,0.61,1.13,VeryLow,Noise,Low,2024-08-07,0.87,106.11,107.17,Low,True,False,,,,,,False,high,No clinical trial data or press release related to Novartis’ inclisiran study NCT04873934 was found on or within one day of 2024-08-07; no relevant Novartis clinical news appears for that date.,,FLAG_FALSE_POSITIVE
NVAX,2022-07-17,Loser,-4.52,,Clinical Data,,NVX-CoV2515,NCT05372588,COVID-19,,,,,"A Multi-Part, Phase 3, Randomized, Observer Blinded Study to Evaluate the Safety and Immunogenicity of Omicron Subvariant and Bivalent SARS-CoV-2 rS Vaccines in Adults Previously Vaccinated With Other COVID-19 Vaccines",Phase 3,1340.0,COVID-19; SARS CoV 2 Infection,COMPLETED,Novavax,RANDOMIZED,2022-07-17,1647.7,10.14,735.1,31.41,69.7,13.77778,buy,13.91,0.32,7.49,VeryLow,Noise,Low,2022-07-18,6.56,54.43,51.97,Low,True,False,,,,,,False,high,No Novavax press release or other official clinical data news specific to NVX-CoV2515 or trial NCT05372588 was found on or within one day of 2022-07-18; only the earlier trial initiation release on 2022-05-09 and later scientific/labeling documents report results for this study.,,FLAG_FALSE_POSITIVE
NVS,2024-02-28,Loser,-0.9,,Clinical Data,,Brolucizumab 6mg,NCT04047472,Neovascular Age-Related Macular Degeneration,,,,,"A Twelve-Month, Randomized, Double-Masked, Multicenter, Phase III, Two-Arm Study Comparing the Efficacy and Safety of Brolucizumab 6 mg Versus Aflibercept in Chinese Patients With Neovascular Age-Related Macular Degeneration",Phase 3,397.0,Neovascular Age-Related Macular Degeneration,COMPLETED,Novartis Pharmaceuticals,RANDOMIZED,2024-02-28,325954.3,168.62,11533.0,0.39,7.1,145.78,hold,1.29,0.7,0.97,VeryLow,Noise,Low,2024-02-28,-2.11,95.83,94.96,Low,True,False,,,,,,False,medium,No evidence was found of any Novartis clinical data or press-release catalyst for brolucizumab trial NCT04047472 around 2024-02-28; only the general trial listing exists and no Phase 3 readout or similar event is documented on that date.,,FLAG_FALSE_POSITIVE
NRC,2024-02-18,Loser,-0.46,,Clinical Data,,Mycophenolate Mofetil (MMF) Treatment,NCT06288932,Immune Thrombocytopenia Purpura,,,,,An Outcome Study of Conventional Steroids Vs. Steroids Combined with Mycophenolate for the Management of Newly Diagnosed Immune Thrombocytopenia Purpura: a Cost Effective Measure in Developing Nations.,Phase 3,118.0,Immune Thrombocytopenia Purpura,COMPLETED,"National Institute of Blood and Marrow Transplant (NIBMT), Pakistan",RANDOMIZED,2024-02-18,303.8,13.41,4.1,16.98,48.4,,none,3.26,0.14,1.44,VeryLow,Noise,Low,2024-02-20,0.94,37.18,37.01,Low,True,False,,,,,,False,low,No clinical news or company press release was found for ticker NRC on or around 2024-02-20 related to NCT06288932 or mycophenolate mofetil; the claimed catalyst appears unsupported.,,FLAG_FALSE_POSITIVE
MRK,2023-05-24,Gainer,0.29,,Clinical Data,,V116,NCT05633992,Pneumococcal Disease,,,,,"A Phase 3, Randomized, Double-blind, Active Comparator-controlled Clinical Study to Evaluate the Safety, Tolerability, and Immunogenicity of V116 in Pneumococcal Vaccine-naïve Japanese Adults 65 Years of Age or Older",Phase 3,450.0,Pneumococcal Disease,COMPLETED,Merck Sharp & Dohme LLC,RANDOMIZED,2023-05-24,306131.6,123.82,14565.0,1.26,81.3,127.17857,buy,1.68,0.17,0.78,VeryLow,Noise,Low,2023-05-24,-0.86,104.09,104.39,Low,True,False,,,,,,False,medium,"No Merck press release or other official clinical-data news specific to V116 trial NCT05633992 was found on or within one day of 2023-05-24, nor any clearly dated V116 Phase 3 data catalyst around that time.",,FLAG_FALSE_POSITIVE
NAMS,2024-09-26,Gainer,3.87,,Clinical Data,,Obicetrapib,NCT05142722,Dyslipidemias,,,,,"A Placebo-Controlled, Double-Blind, Randomized Phase 3 Study to Evaluate the Effect of 10mg Obicetrapib in Participants With HeFH and/or ASCVD Who Are Not Adequately Controlled by Their Lipid Modifying Therapies",Phase 3,2530.0,Dyslipidemias; High Cholesterol; Hypercholesterolemia; Familial Hypercholesterolemia; Atherosclerotic Cardiovascular Disease,COMPLETED,NewAmsterdam Pharma,RANDOMIZED,2024-09-26,4077.0,35.46,636.2,7.18,106.2,49.09369,strong_buy,4.76,0.81,1.68,VeryLow,Noise,Low,2024-09-26,6.5,15.24,15.83,Low,True,False,2024-12-10,https://www.globenewswire.com/news-release/2024/12/10/2994358/0/en/NewAmsterdam-Pharma-Announces-Positive-Topline-Data-from-Pivotal-Phase-3-BROADWAY-Clinical-Trial-Evaluating-Obicetrapib-in-Patients-with-Atherosclerotic-Cardiovascular-Disease-and-.html,"March 06, 2026 16:01 ET | Source: NewAmsterdam Pharma N.V.",NewAmsterdam Pharma Announces Positive Topline Data from Pivotal Phase 3 BROADWAY Clinical Trial Evaluating Obicetrapib in Patients with Atherosclerotic Cardiovascular Disease and/or Heterozygous Familial Hypercholesterolemia,"-- Achieved primary endpoint of LS mean reduction vs placebo in LDL-C on top of maximally tolerated lipid modifying therapies at day 84 with statistically significant reduction (p<0.0001) -- -- 21% observed reduction in major adverse cardiovascular events favoring obicetrapib at one year – -- Observed to be well-tolerated with safety results comparable to placebo -- -- NewAmsterdam to host conference call at 8:00 a.m. ET today -- NAARDEN, The Netherlands and MIAMI, Dec. 10, 2024 (GLOBE NEWSWIRE) -- NewAmsterdam Pharma Company N.V. (Nasdaq: NAMS or “NewAmsterdam” or the “Company”), a late-stage",True,high,"No clinical news found for this date; the pivotal Phase 3 BROADWAY (NCT05142722) topline data for obicetrapib were announced in a material press release on 2024-12-10, not around 2024-09-26.",,FIX_DATE
CMPS,2023-12-14,Gainer,7.37,,Clinical Data,,Cecolin®,NCT04508309,Cervical Cancer,,,,,"Phase 3 Randomized, Active-Comparator Controlled, Open-Label Trial to Evaluate the Immunogenicity & Safety of Alternate 2-Dose Regimens of Cecolin® Compared to Gardasil® in 9-14 Year-Old Girls in Low and Low-Middle Income Countries",Phase 3,1025.0,Cervical Cancer,COMPLETED,PATH,RANDOMIZED,2023-12-14,783.3,6.9,185.9,5.8,53.0,19.41667,strong_buy,7.39,1.0,4.52,VeryLow,Noise,Low,2023-12-14,11.27,7.19,7.72,Low,True,False,,,,,,False,high,No clinical news or company press release for ticker CMPS related to trial NCT04508309 or Cecolin® was found on or around 2023-12-14; this HPV vaccine Phase 3 study is unrelated to CMPS and appears not to have generated a CMPS catalyst on that date.,,FLAG_FALSE_POSITIVE
AXSM,2024-12-31,Loser,-0.2,,Clinical Data,,Solriamfetol 300 mg,NCT06360419,Major Depressive Disorder,,,,,"A Randomized, Double-Blind, Placebo-Controlled Trial of Solriamfetol in Subjects With Major Depressive Disorder",Phase 3,346.0,Major Depressive Disorder,COMPLETED,"Axsome Therapeutics, Inc.",RANDOMIZED,2024-12-31,8383.5,163.89,322.9,6.34,75.9,222.46762,strong_buy,4.53,0.04,1.8,VeryLow,Noise,Low,2024-12-31,3.0,84.78,84.61,Low,True,False,2026-02-24,https://www.globenewswire.com/news-release/2026/02/24/axsome-therapeutics-initiates-clarity-phase-3-trial-of-solriamfetol-in-adults-with-major-depressive-disorder-with-excessive-daytime-sleepiness-symptoms,,,,True,high,"No clinical news found for AXSM on 2024-12-31; however, CLARITY Phase 3 trial initiation (first patient dosed) occurred on 2026-02-24 for solriamfetol in MDD with EDS, which is a material Phase 3 milestone.",PR fetch: HTTP 404,FIX_DATE
LLY,2024-05-07,Gainer,1.45,,Clinical Data,,Insulin Efsitora Alfa,NCT05463744,Type 1 Diabetes,,,,,"A Phase 3, Multicenter, Randomized, Parallel-Design, Open-Label Study to Evaluate the Efficacy and Safety of LY3209590 as a Weekly Basal Insulin Compared With Insulin Degludec in Participants With Type 1 Diabetes Treated With Multiple Daily Injection Therapy",Phase 3,692.0,Type 1 Diabetes; Diabetes,COMPLETED,Eli Lilly and Company,RANDOMIZED,2024-05-07,992402.6,1051.99,7268.0,0.75,84.7,1214.3448,buy,2.79,0.52,1.48,VeryLow,Noise,Low,2024-05-07,1.09,756.13,767.07,Low,True,False,,,,,,False,high,"No Eli Lilly clinical data press release or material catalyst related to insulin efsitora alfa (NCT05463744) was found on or within one day of 2024-05-07; that date corresponds to the trial completion date, not a public data readout.",,FLAG_FALSE_POSITIVE
PFE,2022-04-22,Loser,-2.0,,Clinical Data,,20-valent pneumococcal conjugate vaccine,NCT04546425,Pneumococcal Disease,,,,,"A PHASE 3, RANDOMIZED, DOUBLE-BLIND TRIAL TO EVALUATE THE SAFETY AND IMMUNOGENICITY OF A 20-VALENT PNEUMOCOCCAL CONJUGATE VACCINE GIVEN AS A SERIES OF 2 INFANT DOSES AND 1 TODDLER DOSE IN HEALTHY INFANTS",Phase 3,1258.0,Pneumococcal Disease,COMPLETED,Pfizer,RANDOMIZED,2022-04-22,157209.8,27.65,14986.0,2.58,67.7,28.42577,hold,3.14,0.64,1.31,VeryLow,Noise,Low,2022-04-22,-0.33,39.63,38.84,Low,True,False,2022-09-00,,,,,True,medium,No Pfizer press release or clinical data announcement for NCT04546425 was found on or within one day of 2022-04-22; available sources only note that positive top-line Phase 3 results from this EU infant study were announced generally in September 2022 without a clearly identifiable dated press release.,,FIX_DATE
