ticker,event_date,event_trading_date,nct_id,title,phase,sponsor,conditions,enrollment,interventions,market_cap_m,move_pct,move_2d_pct,price_before,price_after,move_class,event_type,catalyst_type,price_error
DBVT,2017-09-22,2017-09-22,NCT02916446,Safety Study of Viaskin Peanut to Treat Peanut Allergy,PHASE3,DBV Technologies,Peanut Allergy,393,Viaskin Peanut 250 mcg; Placebo,1153.6,-0.05,-0.69,86.86,86.82,Low,Loser,Clinical Data,
NRC,2019-02-28,2019-02-28,NCT04451096,Probiotics-prebiotic Fiber Therapy in Parkinson's Disease Patients With Constipation,PHASE3,National University of Malaysia,Parkinson Disease; Constipation,48,Probiotics with prebiotic; Placebo,303.8,-1.67,-1.16,34.47,33.89,Low,Loser,Clinical Data,
NRC,2019-05,2019-05-01,NCT02799368,Balanced Salt Solution Versus 0.9% Saline Infusion for Prevention of Contrast-induced Acute Kidney Injury (BASIC Trial),PHASE3,Seoul National University Hospital,"Acute Kidney Injury; Renal Insufficiency, Chronic; Contrast Media Reaction",493,CJ Plasma Solution A Injection; CJ 0.9% Normal Saline Injection,303.8,0.33,0.1,34.63,34.74,Low,Gainer,Clinical Data,
NRC,2021-05-31,2021-06-01,NCT03993223,Upper Trapezius Myofascial Trigger Point in Overhead Athletes After Upper Trapezius Muscle Fatigue,PHASE3,National Taiwan University Hospital,Myofascial Trigger Point Pain; Fatigue,60,Upper trapezius muscle fatigue,303.8,1.8,-0.46,42.58,43.35,Low,Gainer,Clinical Data,
NVS,2021-02-26,2021-02-26,NCT02924727,Prospective ARNI vs ACE Inhibitor Trial to DetermIne Superiority in Reducing Heart Failure Events After MI,PHASE3,Novartis Pharmaceuticals,Acute Myocardial Infarction,5669,LCZ696 (sacubitril/valsartan); Ramipril; Placebo of LCZ696,,-0.92,0.85,69.13,68.5,Low,Loser,Clinical Data,
RHHBY,2018-10-12,2018-10-12,NCT02073279,Efficacy and Safety Study of Satralizumab (SA237) as Monotherapy to Treat Participants With Neuromyelitis Optica (NMO) and Neuromyelitis Optica Spectrum Disorder (NMOSD),PHASE3,Hoffmann-La Roche,Neuromyelitis Optica (NMO); NMO Spectrum Disorder (NMOSD),95,Satralizumab; Placebo,,0.24,0.17,22.8,22.85,Low,Gainer,Clinical Data,
GILD,2018-02-07,2018-02-07,NCT03074331,Sofosbuvir/Velpatasvir Fixed Dose Combination for 12 Weeks in Adults With Chronic Hepatitis C Virus (HCV) Infection,PHASE3,Gilead Sciences,Hepatitis C Virus Infection,130,SOF/VEL,,2.96,-2.69,59.17,60.92,Low,Gainer,Clinical Data,
NRC,2015-12,2015-12-01,NCT01281969,Intravenous Immunoglobulin for PANDAS,PHASE3,National Institute of Mental Health (NIMH),Obsessive-Compulsive Disorder; Children; Anxiety Disorder; Autoimmune Disease; PANDAS,48,Gamunex Intravenous Immunoglobulin; Placebo,303.8,-1.68,-2.13,12.26,12.05,Low,Loser,Clinical Data,
MRK,2022-08-26,2022-08-26,NCT04576988,A Study of Sotatercept for the Treatment of Pulmonary Arterial Hypertension (MK-7962-003/A011-11)(STELLAR),PHASE3,"Acceleron Pharma, Inc., a wholly-owned subsidiary of Merck & Co., Inc., Rahway, NJ USA",Pulmonary Arterial Hypertension,324,Sotatercept; Placebo; Background PAH Therapy,,-1.12,-2.97,80.59,79.69,Low,Loser,Clinical Data,
GILD,2015-09-30,2015-09-30,NCT01940341,Study to Compare Tenofovir Alafenamide (TAF) Versus Tenofovir Disoproxil Fumarate (TDF) in Participants With Chronic Hepatitis B Infection Who Are Negative for Hepatitis B e Antigen,PHASE3,Gilead Sciences,HBeAg-negative Chronic Hepatitis B,426,TAF; TDF; TAF Placebo,,2.28,2.36,66.82,68.35,Low,Gainer,Clinical Data,
MRK,2019-03-26,2019-03-26,NCT02494583,Study of Pembrolizumab (MK-3475) as First-Line Monotherapy and Combination Therapy for Treatment of Advanced Gastric or Gastroesophageal Junction Adenocarcinoma (MK-3475-062/KEYNOTE-062),PHASE3,Merck Sharp & Dohme LLC,Gastric Adenocarcinoma,763,Pembrolizumab; Cisplatin; 5-FU,,0.69,-0.07,63.22,63.66,Low,Gainer,Clinical Data,
BHC,2021-01-18,2021-01-19,NCT04214639,Clinical Study Comparing the Efficacy and Safety of IDP-126 Gel in the Treatment of Acne Vulgaris,PHASE3,"Bausch Health Americas, Inc.",Acne Vulgaris,183,IDP-126 Gel; IDP-126 Vehicle Gel,2201.5,4.36,2.43,26.37,27.52,Low,Gainer,Clinical Data,
RHHBY,2018-07-12,2018-07-12,NCT02194166,A Study to Investigate the Tolerability of Subcutaneous (SC) Trastuzumab Administration in Participants With Human Epidermal Growth Factor Receptor 2 (HER2) Positive Early Breast Cancer (eBC) Using Either a Single-Use Injection Device or Manual Administration,PHASE3,Hoffmann-La Roche,Breast Cancer,90,Trastuzumab; Paclitaxel; Docetaxel,,2.43,3.6,21.58,22.1,Low,Gainer,Clinical Data,
SNY,2021-02-26,2021-02-26,NCT04429295,Study of DTwP-HepB-Hib-IPV (SHAN6™) Vaccine Administered Concomitantly With Routine Pediatric Vaccines to Healthy Infants and Toddlers in Thailand,PHASE3,"Sanofi Pasteur, a Sanofi Company",Pertussis Immunisation; Diphtheria Immunisation; Polio Immunisation; Hepatitis B Immunisation; Haemophilus Influenzae Type B Immunisation; Tetanus Immunisation; Rotavirus Immunisation; Pneumococcal Immunisation,460,"DTwP-HepB-Hib-IPV hexavalent vaccine (Diphtheria toxoid, Tetanus toxoid, whole cell pertussis, Hepatitis B surface antigen (HBsAg), Haemophilus influenzae type b, inactivated poliovirus); DTwP-HepB-Hib pentavalent vaccine (Diphtheria toxoid, Tetanus toxoid, whole cell pertussis, Hepatitis B surface antigen (HBsAg), Haemophilus influenzae type b); Inactivated Poliomyelitis Vaccine",,0.2,0.24,37.59,37.67,Low,Gainer,Clinical Data,
GILD,2020-03-31,2020-03-31,NCT02914522,Study to Evaluate the Efficacy and Safety of Filgotinib in the Induction and Maintenance of Remission in Adults With Moderately to Severely Active Ulcerative Colitis,PHASE3,Gilead Sciences,Ulcerative Colitis,1351,Filgotinib; PTM filgotinib,,-1.54,-4.5,60.44,59.51,Low,Loser,Clinical Data,
MRK,2019-01-02,2019-01-02,NCT02702401,Study of Pembrolizumab (MK-3475) vs. Best Supportive Care in Participants With Previously Systemically Treated Advanced Hepatocellular Carcinoma (MK-3475-240/KEYNOTE-240),PHASE3,Merck Sharp & Dohme LLC,Hepatocellular Carcinoma,413,Pembrolizumab; Placebo; Best Supportive Care,,-1.07,-3.1,58.26,57.64,Low,Loser,Clinical Data,
LLY,2019-06-19,2019-06-19,NCT03559257,A Study of Galcanezumab (LY2951742) in Adults With Treatment-Resistant Migraine,PHASE3,Eli Lilly and Company,Migraine,463,Galcanezumab; Placebo,,0.51,0.79,105.28,105.82,Low,Gainer,Clinical Data,
NRC,2018-06-26,2018-06-26,NCT02688400,Effect of Diacerein vs Celecoxib on Symptoms and Structural Changes in Symptomatic Knee Osteoarthritis,PHASE3,TRB Chemedica International SA,"Osteoarthritis; Osteoarthritis, Knee",380,Diacerein; Celecoxib; Placebo,303.8,0.13,-1.58,32.12,32.16,Low,Gainer,Clinical Data,
NRC,2022-06-30,2022-06-30,NCT03076112,Efficacy of Ipragliflozin Compared With Sitagliptin in Uncontrolled Type 2 Diabetes With Sulfonylurea and Metformin,PHASE3,Seoul National University Bundang Hospital,Type 2 Diabetes Mellitus,170,Ipragliflozin; Sitagliptin,303.8,-0.21,1.3,34.85,34.78,Low,Loser,Clinical Data,
NRC,2018-12,2018-12-03,NCT02557932,Comparison of 7-day PPI-based Standard Triple Therapy and 10-day Bismuth Quadruple Therapy for H. Pylori Eradication,PHASE3,"National Cancer Center, Korea",Helicobacter Pylori Infection; Family History of Stomach Cancer,352,Standard triple therapy; Bismuth quadruple therapy,303.8,-1.73,-1.18,34.1,33.51,Low,Loser,Clinical Data,
AMGN,2020-06-08,2020-06-08,NCT03461211,Treatment of Graves' Orbitopathy to Reduce Proptosis With Teprotumumab Infusions in an Open-Label Clinical Extension Study,PHASE3,Amgen,Thyroid Eye Disease,51,Teprotumumab,,0.04,-0.34,188.91,188.98,Low,Gainer,Clinical Data,
CYTK,2021-11-08,2021-11-08,NCT03759392,Study to Assess the Effect of Omecamtiv Mecarbil on Exercise Capacity in Subjects With Heart Failure,PHASE3,Cytokinetics,Heart Failure With Reduced Ejection Fraction,276,Omecamtiv Mecarbil; Placebo,7607.3,-0.24,1.53,41.1,41.0,Low,Loser,Clinical Data,
BMY,2018-05-03,2018-05-03,NCT02279732,Phase 3 Trial in Squamous Non Small Cell Lung Cancer Subjects Comparing Ipilimumab Plus Paclitaxel and Carboplatin Versus Placebo Plus Paclitaxel and Carboplatin,PHASE3,Bristol-Myers Squibb,Lung Cancer (NSCLC),342,Paclitaxel; Carboplatin; Ipilimumab,,-0.1,-0.33,38.76,38.72,Low,Loser,Clinical Data,
NVS,2019-07-09,2019-07-09,NCT03954626,Study to Collect Safety and ECG Data on Brolucizumab 6 mg Intravitreal Treatment in Patients With Wet AMD,PHASE3,Novartis Pharmaceuticals,Age-Related Macular Degeneration; Macular Degeneration; Wet Macular Degeneration; Retinal Degeneration; Retinal Diseases; Eye Diseases,14,brolucuzumab 6 mg IVT,,0.35,0.72,69.81,70.06,Low,Gainer,Clinical Data,
ABBV,2021-05-13,2021-05-13,NCT02219490,A Study to Evaluate Long-term Outcomes Following Treatment With ABT-450/Ritonavir/ABT-267 (ABT-450/r/ABT-267) and ABT-333 With or Without Ribavirin (RBV) in Adults With Genotype 1 Chronic Hepatitis C Virus (HCV) Infection,PHASE3,AbbVie,Chronic Hepatitis C Virus (HCV) Infection Genotype 1,1596,ABT-450/r/ABT-267; ABT-333; Ribavirin (RBV),,1.43,1.28,96.1,97.47,Low,Gainer,Clinical Data,
RHHBY,2017-10-23,2017-10-23,NCT02586025,Study in Participants With Early-Stage or Locally Advanced Human Epidermal Growth Factor Receptor (HER) 2-Positive Breast Cancer to Evaluate Treatment With Trastuzumab Plus (+) Pertuzumab + Docetaxel Compared With Trastuzumab + Placebo + Docetaxel,PHASE3,Hoffmann-La Roche,Breast Cancer,329,FEC Chemotherapy; Surgery; Docetaxel,,-0.07,-1.04,22.04,22.02,Low,Loser,Clinical Data,
NVS,2017-08-16,2017-08-16,NCT02404350,"Study to Demonstrate the Efficacy (Including Inhibition of Structural Damage), Safety and Tolerability up to 2 Years of Secukinumab in Active Psoriatic Arthritis",PHASE3,Novartis Pharmaceuticals,Psoriatic Arthritis,997,Secukinumab,,0.32,-1.09,54.18,54.35,Low,Gainer,Clinical Data,
IRWD,2019-03-13,2019-03-13,NCT03573908,A Trial of Linaclotide 290 μg in Patients With Irritable Bowel Syndrome With Constipation (IBS-C),PHASE3,"Ironwood Pharmaceuticals, Inc.",Irritable Bowel Syndrome Characterized by Constipation,614,Linaclotide; Placebo,556.4,1.32,1.76,11.42,11.57,Low,Gainer,Clinical Data,
BMY,2017-04-20,2017-04-20,NCT02714218,"A Study of Two Different Dose Combinations of Nivolumab in Combination With Ipilimumab in Subjects With Previously Untreated, Unresectable or Metastatic Melanoma",PHASE3,Bristol-Myers Squibb,Melanoma,387,Nivolumab 3 mg/kg IV; Ipilimumab 1 mg/kg IV; Nivolumab 1 mg/kg IV,,0.45,0.53,39.02,39.19,Low,Gainer,Clinical Data,
NVS,2020-09-11,2020-09-11,NCT03461289,Single-Dose Gene Replacement Therapy Clinical Trial for Participants With Spinal Muscular Atrophy Type 1,PHASE3,Novartis Gene Therapies,SMA,33,Onasemnogene Abeparvovec-xioi,,1.54,1.71,70.58,71.66,Low,Gainer,Clinical Data,
NRC,2017-11,2017-11-01,NCT03009019,"Efficacy, Tolerability, and Safety of DFN-15",PHASE3,BioDelivery Sciences International,Migraine Headache,631,DFN-15 Active; DFN-15 Placebo,303.8,-3.33,-0.53,31.63,30.58,Low,Loser,Clinical Data,
SLGL,2019-12-31,2019-12-31,NCT03761784,A Study of S6G5T-3 in the Treatment of Acne Vulgaris,PHASE3,"Sol-Gel Technologies, Ltd.",Acne Vulgaris,424,S6G5T-3; S6G5T-8,255.4,17.47,7.88,146.0,171.5,High,Gainer,Clinical Data,
AZN,2018-09-27,2018-09-27,NCT02446899,Efficacy and Safety of Anifrolumab Compared to Placebo in Adult Subjects With Active Systemic Lupus Erythematosus,PHASE3,AstraZeneca,Active Systemic Lupus Erythematosus,373,Anifrolumab; Placebo,,1.64,1.25,64.93,65.99,Low,Gainer,Clinical Data,
BHC,2022-11-23,2022-11-23,NCT05360784,"""Efficacy and Safety of Brimonidine Tartrate Preservative-Free Formulation in Adults With Ocular Redness""",PHASE3,Bausch & Lomb Incorporated,Ocular Redness,380,Brimonidine tartrate ophthalmic solution 0.025% preservative-free formulation; Lumify® (brimonidine tartrate ophthalmic solution 0.025%),2201.5,-2.74,-0.58,6.94,6.75,Low,Loser,Clinical Data,
NVS,2020-01-13,2020-01-13,NCT03333109,Study of Efficacy and Safety of AMG 334 in Adult Episodic Migraine Patients,PHASE3,Novartis Pharmaceuticals,Episodic Migraine,900,Erenumab; Placebo,,-0.16,0.55,72.21,72.1,Low,Loser,Clinical Data,
LLY,2020-06-04,2020-06-04,NCT03364309,A Study of Ixekizumab (LY2439821) in Chinese Participants With Moderate-to-Severe Plaque Psoriasis,PHASE3,Eli Lilly and Company,Plaque Psoriasis,438,Ixekizumab; Placebo,,-1.19,-2.18,143.07,141.36,Low,Loser,Clinical Data,
TNXP,2021-11-01,2021-11-01,NCT04508621,A Phase 3 Study To Evaluate The Efficacy And Safety Of TNX-102 SL In Patients With Fibromyalgia,PHASE3,"Tonix Pharmaceuticals, Inc.",Fibromyalgia,514,TNX-102 SL; Placebo SL Tablet,178.6,5.45,1.82,352000.0,371200.0,Medium,Gainer,Clinical Data,
SNY,2021-06-24,2021-06-24,NCT02536755,Phase 3b Study to Evaluate Skeletal Response to Eliglustat in Adult Patients Who Completed Phase 2 or Phase 3 Studies,PHASE3,"Genzyme, a Sanofi Company",Gaucher Disease,31,"Eliglustat, GZ385660",,0.46,1.59,44.36,44.57,Low,Gainer,Clinical Data,
LLY,2022-04-28,2022-04-28,NCT04591626,A Study of Dulaglutide (LY2189265) in Chinese Participants With Type 2 Diabetes,PHASE3,Eli Lilly and Company,Type 2 Diabetes Mellitus,291,Dulaglutide; Placebo; Insulin Glargine,,4.27,2.47,275.33,287.09,Low,Gainer,Clinical Data,
SNY,2019-03-25,2019-03-25,NCT02979535,Immunogenicity and Safety of a Tetravalent Dengue Vaccine Administered Concomitantly or Sequentially With Cervarix®,PHASE3,"Sanofi Pasteur, a Sanofi Company",Dengue Fever; Dengue Hemorrhagic Fever; Human Papillomavirus Disease,480,"CYD Dengue Vaccine; CYD Dengue Vaccine; Human Papillomavirus Bivalent [Types 16 and 18] Vaccine, Recombinant",,-0.7,-0.16,33.63,33.39,Low,Loser,Clinical Data,
MOLN,2016-06,,NCT02260817,Expanded Access to Diagnostic Imaging for Staging of Recurrent Prostate Cancer,PHASE3,"Global Isotopes, LLC d/b/a Zevacor Molecular",Metastatic Prostate Cancer,109,11C-choline Injection,187.8,,,,,Unknown,Loser,Clinical Data,Insufficient price data
AZN,2018-05-04,2018-05-04,NCT03162055,Efficacy and Safety of Glycopyrronium/Formoterol Fumarate Fixed-dose Combination Relative to Umeclidinium/Vilanterol Fixed-dose Combination Over 24 Weeks in Patients With Moderate to Very Severe Chronic Obstructive Pulmonary Disease,PHASE3,AstraZeneca,Chronic Obstructive Pulmonary Disease COPD,1119,Glycopyrronium/Formoterol Fumarate; umeclidinium/vilanterol,,-0.67,0.42,58.83,58.44,Low,Loser,Clinical Data,
LLY,2018-08-21,2018-08-21,NCT01394952,Researching Cardiovascular Events With a Weekly Incretin in Diabetes (REWIND),PHASE3,Eli Lilly and Company,"Cardiovascular Disease; Diabetes Mellitus, Type 2",9901,Dulaglutide; Placebo,,-0.71,-0.75,95.63,94.95,Low,Loser,Clinical Data,
PFE,2021-12-08,2021-12-08,NCT04887948,Safety and Immunogenicity Study of 20vPnC When Coadministered With a Booster Dose of BNT162b2,PHASE3,Pfizer,Pneumococcal Disease; COVID-19; SARS-CoV-2 Infection,570,20-valent pneumococcal conjugate vaccine (20vPnC); BNT162b2; Saline,,-0.62,0.7,41.42,41.16,Low,Loser,Clinical Data,
PFE,2022-08-03,2022-08-03,NCT04706793,Oral Etrasimod Versus Placebo for the Treatment of Moderately to Severely Active Ulcerative Colitis in Adult Japanese Participants (ELEVATE UC 40 JAPAN),PHASE3,Pfizer,Ulcerative Colitis,42,Etrasimod; Placebo,,0.34,0.34,40.74,40.87,Low,Gainer,Clinical Data,
IONS,2020-09-11,2020-09-11,NCT02175004,Extension Study Assessing Long Term Safety and Efficacy of IONIS-TTR Rx in Familial Amyloid Polyneuropathy (FAP),PHASE3,"Ionis Pharmaceuticals, Inc.",FAP; Familial Amyloid Polyneuropathy; TTR; Transthyretin; Amyloidosis,135,Inotersen,,0.87,4.31,51.52,51.97,Low,Gainer,Clinical Data,
PFE,2021-01-22,2021-01-22,NCT04350606,A Study to Assess Efficacy and Safety of PF-06462700 in Japanese Participants With Aplastic Anemia,PHASE3,Pfizer,Aplastic Anemia,3,PF-06462700,,0.19,2.19,28.11,28.17,Low,Gainer,Clinical Data,
BNTX,2022-10-05,2022-10-05,NCT05310084,Safety and Immunogenicity of BNT162b2 Coadministered With SIIV in Adults 18 Through 64 Years of Age,PHASE3,BioNTech SE,SARS-CoV-2 Infection; COVID-19,1134,BNT162b2; Placebo; Seasonal Inactivated Influenza Vaccine,,-0.28,-0.03,137.57,137.19,Low,Loser,Clinical Data,
RHHBY,2015-05-12,2015-05-12,NCT01412333,A Study of Ocrelizumab in Comparison With Interferon Beta-1a (Rebif) in Participants With Relapsing Multiple Sclerosis,PHASE3,Hoffmann-La Roche,Relapsing Multiple Sclerosis,835,Interferon beta-1a; Ocrelizumab-matching placebo; Ocrelizumab,,-0.14,2.6,24.9,24.86,Low,Loser,Clinical Data,
URGN,2019-04-05,,NCT02793128,The OLYMPUS Study - Optimized DeLivery of Mitomycin for Primary UTUC Study,PHASE3,UroGen Pharma Ltd.,"Carcinoma, Transitional Cell; Transitional Cell Carcinoma of Renal Pelvis",71,UGN-101 instillations,1015.8,,,,,Unknown,Loser,Clinical Data,Insufficient price data
NRC,2019-08-02,2019-08-02,NCT02760407,"Evaluation of the Efficacy and Safety of Two Dosing Regimens of Olokizumab (OKZ), Compared to Placebo and Adalimumab, in Subjects With Rheumatoid Arthritis (RA) Who Are Taking Methotrexate But Have Active Disease",PHASE3,"R-Pharm International, LLC",Rheumatoid Arthritis,1648,Olokizumab 64mg q4w; Olokizumab 64mg q2w; Adalimumab 40mg q2w,303.8,-2.06,-6.29,58.53,57.33,Low,Loser,Clinical Data,
MRK,2018-11-09,2018-11-09,NCT02478398,Efficacy and Safety Study of RAGWITEK™ (MK-3641) in Children With Ragweed-Induced Rhinoconjunctivitis With or Without Asthma (MK-3641-008),PHASE3,Merck Sharp & Dohme LLC,"Rhinitis, Allergic, Seasonal",1025,Short ragweed pollen allergen extract; Placebo; Self-injectable epinephrine,,-0.82,-1.05,57.15,56.68,Low,Loser,Clinical Data,
NVS,2015-09-29,2015-09-29,NCT02038036,Ruxolitinib Efficacy and Safety in Patients With HU Resistant or Intolerant Polycythemia Vera vs Best Available Therapy.,PHASE3,Novartis Pharmaceuticals,Polycythemia Vera,149,Best Available Therapy; Ruxolitinib,,-0.35,2.33,53.74,53.56,Low,Loser,Clinical Data,
VRTX,2019-05,2019-05-01,NCT02565914,A Study to Evaluate the Safety and Efficacy of Long Term Treatment With VX-661 in Combination With Ivacaftor in Participants With Cystic Fibrosis Who Have an F508del-CFTR Mutation,PHASE3,Vertex Pharmaceuticals Incorporated,Cystic Fibrosis,1131,TEZ/IVA; IVA,,2.14,0.33,168.98,172.6,Low,Gainer,Clinical Data,
BHVN,2021-07-29,,NCT03952806,Study of BHV-3241 in Participants With Multiple System Atrophy,PHASE3,"Biohaven Pharmaceuticals, Inc.",Multiple System Atrophy,421,Verdiperstat; Placebo,1528.6,,,,,Unknown,Loser,Clinical Data,Insufficient price data
GILD,2016-06-29,2016-06-29,NCT02345226,"Study to Evaluate Switching From a Regimen Consisting of Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate (EFV/FTC/TDF) Fixed Dose Combination (FDC) to Emtricitabine/Rilpivirine/Tenofovir Alafenamide (FTC/RPV/TAF) FDC in Virologically-Suppressed, HIV-1 Infected Adults",PHASE3,Gilead Sciences,HIV-1 Infection,881,FTC/RPV/TAF; EFV/FTC/TDF Placebo; EFV/FTC/TDF,,-0.05,1.35,58.14,58.11,Low,Loser,Clinical Data,
LLY,2019-03-18,2019-03-18,NCT01824290,A Study of Tadalafil in Pediatric Participants With Pulmonary Arterial Hypertension (PAH),PHASE3,Eli Lilly and Company,"Hypertension, Pulmonary",35,Tadalafil; Placebo; ERA as specific PAH treatment,,1.05,2.14,113.18,114.37,Low,Gainer,Clinical Data,
AZN,2020-07-09,2020-07-09,NCT03877224,DETERMINE-preserved - Dapagliflozin Effect on Exercise Capacity Using a 6-minute Walk Test in Patients With Heart Failure With Preserved Ejection Fraction,PHASE3,AstraZeneca,Heart Failure With Preserved Ejection Fraction (HFpEF),504,Dapagliflozin; Placebo,,-0.41,-0.79,94.95,94.56,Low,Loser,Clinical Data,
AZN,2022-04-14,2022-04-14,NCT03022097,Study to Assess Efficacy and Safety of Aclidinium Bromide and Aclidinium Bromide/Formoterol Fumarate in Stabile COPD Patients,PHASE3,AstraZeneca,COPD,1625,Aclidinium bromide/formoterol Fixed-Dose Combination; Aclidinium bromide; Formoterol Fumarate,,0.12,-0.52,127.23,127.37,Low,Gainer,Clinical Data,
SLGL,2019-10-23,2019-10-23,NCT03761810,A Study of S6G5T3 in the Treatment of Acne Vulgaris,PHASE3,"Sol-Gel Technologies, Ltd.",Acne Vulgaris,434,S6G5T-3; S6G5T-8,255.4,2.36,-0.46,77.96,79.8,Low,Gainer,Clinical Data,
SNY,2022-05-21,2022-05-23,NCT03782532,Efficacy and Safety Study of Dupilumab in Patients With Persistent Asthma,PHASE3,Sanofi,Asthma,486,Dupilumab SAR231893; Placebo; Asthma Controller Therapies (include prednisone/prednisolone),,1.89,3.47,47.91,48.81,Low,Gainer,Clinical Data,
RHHBY,2020-04-03,2020-04-03,NCT03197935,A Study to Investigate Atezolizumab and Chemotherapy Compared With Placebo and Chemotherapy in the Neoadjuvant Setting in Participants With Early Stage Triple Negative Breast Cancer,PHASE3,Hoffmann-La Roche,Triple-negative Breast Cancer,333,"Atezolizumab (MPDL3280A), an engineered anti-PDL1 antibody; Placebo; Nab-paclitaxel",,-1.27,0.0,34.13,33.7,Low,Loser,Clinical Data,
